ARR_DELAY,DAY_OF_WEEK,DEP_DELAY,DISTANCE
-16,4,-14,1927
-15,7,-3,1927
-11,3,-3,1927
-8,1,7,1927
-6,3,-3,1927
-4,1,1,1927
-1,5,-3,1927
0,3,-2,1927
0,6,-1,1927
2,3,3,1927
3,7,3,1927
10,7,-3,1927
15,2,-1,1927
15,4,23,1927
23,4,36,1927
44,3,-4,1927
52,3,9,1927
56,6,33,1927
101,4,98,1927
-1,6,-1,1930
-27,7,0,1931
-27,5,4,1931
-24,5,-11,1931
-18,6,-3,1931
-12,1,-2,1931
